55.90 , 2.04 , 28.00
56.00 , 2.04 , 30.00
56.10 , 2.04 , 31.00
56.20 , 2.04 , 31.00
56.30 , 2.04 , 31.00
56.40 , 2.04 , 32.00
56.50 , 2.04 , 31.00
56.60 , 2.04 , 30.00
56.70 , 2.04 , 28.00
56.80 , 2.04 , 27.00
56.90 , 2.04 , 26.00
57.00 , 2.04 , 25.00
57.10 , 2.04 , 24.00
57.20 , 2.04 , 22.00
57.30 , 2.04 , 21.00
57.40 , 2.04 , 22.00
57.50 , 2.04 , 21.00
57.60 , 2.04 , 21.00
57.70 , 2.04 , 22.00
57.80 , 2.04 , 22.00
57.90 , 2.04 , 24.00
58.00 , 2.04 , 24.00
58.10 , 2.04 , 25.00
58.20 , 2.04 , 26.00
58.30 , 2.04 , 27.00
58.40 , 2.04 , 27.00
58.50 , 2.04 , 27.00
58.60 , 2.04 , 27.00
58.70 , 2.04 , 28.00
58.80 , 2.04 , 28.00
58.90 , 2.04 , 30.00
59.00 , 2.04 , 31.00
59.10 , 2.04 , 32.00
59.20 , 2.04 , 31.00
59.30 , 2.04 , 28.00
59.40 , 2.04 , 27.00
59.50 , 2.04 , 25.00
59.60 , 2.04 , 25.00
59.70 , 2.04 , 24.00
59.80 , 2.04 , 24.00
59.90 , 2.04 , 24.00
60.00 , 2.04 , 24.00
60.10 , 2.04 , 25.00
60.20 , 2.04 , 25.00
60.30 , 2.04 , 26.00
60.40 , 2.04 , 27.00
60.50 , 2.04 , 27.00
60.60 , 2.04 , 28.00
60.70 , -3.06 , -26.00
60.80 , -3.06 , -47.00
60.90 , -3.06 , -56.00
61.00 , -3.06 , -63.00
61.10 , -3.06 , -67.00
61.20 , -3.06 , -69.00
61.30 , -3.06 , -71.00
61.40 , -3.06 , -70.00
61.50 , -3.06 , -67.00
61.60 , -3.06 , -66.00
61.70 , -3.06 , -63.00
61.80 , -3.06 , -63.00
61.90 , -3.06 , -66.00
62.00 , -3.06 , -68.00
62.10 , -3.06 , -70.00
62.20 , -3.06 , -70.00
62.30 , -3.06 , -66.00
62.40 , -3.06 , -64.00
62.50 , -3.06 , -62.00
62.60 , -3.06 , -60.00
62.70 , -3.06 , -61.00
62.80 , -3.06 , -62.00
62.90 , -3.06 , -65.00
63.00 , -3.06 , -69.00
63.10 , -3.06 , -70.00
63.20 , -3.06 , -67.00
63.30 , -3.06 , -64.00
63.40 , -3.06 , -61.00
63.50 , -3.06 , -59.00
63.60 , -3.06 , -60.00
63.70 , -3.06 , -60.00
63.80 , -3.06 , -60.00
63.90 , -3.06 , -63.00
64.00 , -3.06 , -64.00
64.10 , -3.06 , -64.00
64.20 , -3.06 , -63.00
64.30 , -3.06 , -61.00
64.40 , -3.06 , -58.00
64.50 , -3.06 , -57.00
64.60 , -3.06 , -57.00
64.70 , -3.06 , -60.00
64.80 , -3.06 , -62.00
64.90 , -3.06 , -64.00
65.00 , -3.06 , -66.00
65.10 , -3.06 , -66.00
65.20 , -3.06 , -63.00
65.30 , -3.06 , -62.00
65.40 , -3.06 , -61.00
65.50 , -3.06 , -60.00
65.60 , -3.06 , -60.00
65.70 , -3.06 , -61.00
65.80 , -3.06 , -62.00
65.90 , -3.06 , -63.00
66.00 , -3.06 , -63.00
66.10 , -3.06 , -62.00
66.20 , -3.06 , -61.00
66.30 , -3.06 , -60.00
66.40 , -3.06 , -57.00
66.50 , -3.06 , -57.00
66.60 , -3.06 , -57.00
66.70 , -3.06 , -57.00
66.80 , -3.06 , -59.00
66.90 , -3.06 , -60.00
67.00 , -3.06 , -60.00
67.10 , -3.06 , -60.00
67.20 , -3.06 , -58.00
67.30 , -3.06 , -57.00
67.40 , -3.06 , -56.00
67.50 , -3.06 , -54.00
67.60 , -3.06 , -54.00
67.70 , -3.06 , -56.00
67.80 , -3.06 , -57.00
67.90 , -3.06 , -58.00
68.00 , -3.06 , -58.00
68.10 , -3.06 , -58.00
68.20 , -3.06 , -58.00
68.30 , -3.06 , -56.00
68.40 , -3.06 , -54.00
68.50 , -3.06 , -52.00
68.60 , -3.06 , -51.00
68.70 , -3.06 , -51.00
68.80 , -3.06 , -54.00
68.90 , -3.06 , -57.00
69.00 , -3.06 , -58.00
69.10 , -3.06 , -58.00
69.20 , -3.06 , -57.00
69.30 , -3.06 , -55.00
69.40 , -3.06 , -54.00
69.50 , -3.06 , -52.00
69.60 , -3.06 , -51.00
69.70 , -3.06 , -52.00
69.80 , -3.06 , -54.00
69.90 , -3.06 , -55.00
70.00 , -3.06 , -57.00
70.10 , -3.06 , -58.00
70.20 , -3.06 , -57.00
70.30 , -3.06 , -57.00
70.40 , 3.06 , 48.00
70.50 , 3.06 , 62.00
70.60 , 3.06 , 66.00
70.70 , 3.06 , 68.00
70.80 , 3.06 , 69.00
70.90 , 3.06 , 72.00
71.00 , 3.06 , 74.00
71.10 , 3.06 , 74.00
71.20 , 3.06 , 75.00
71.30 , 3.06 , 74.00
71.40 , 3.06 , 70.00
71.50 , 3.06 , 71.00
71.60 , 3.06 , 72.00
71.70 , 3.06 , 71.00
71.80 , 3.06 , 73.00
71.90 , 3.06 , 73.00
72.00 , 3.06 , 73.00
72.10 , 3.06 , 73.00
72.20 , 3.06 , 70.00
72.30 , 3.06 , 69.00
72.40 , 3.06 , 69.00
72.50 , 3.06 , 70.00
72.60 , 3.06 , 70.00
72.70 , 3.06 , 72.00
72.80 , 3.06 , 73.00
72.90 , 3.06 , 71.00
73.00 , 3.06 , 70.00
73.10 , 3.06 , 68.00
73.20 , 3.06 , 67.00
73.30 , 3.06 , 67.00
73.40 , 3.06 , 68.00
73.50 , 3.06 , 69.00
73.60 , 3.06 , 70.00
73.70 , 3.06 , 70.00
73.80 , 3.06 , 69.00
73.90 , 3.06 , 69.00
74.00 , 3.06 , 67.00
74.10 , 3.06 , 68.00
74.20 , 3.06 , 68.00
74.30 , 3.06 , 68.00
74.40 , 3.06 , 69.00
74.50 , 3.06 , 69.00
74.60 , 3.06 , 67.00
74.70 , 3.06 , 66.00
74.80 , 3.06 , 66.00
74.90 , 3.06 , 64.00
75.00 , 3.06 , 64.00
75.10 , 3.06 , 66.00
75.20 , 3.06 , 67.00
75.30 , 3.06 , 67.00
75.40 , 3.06 , 67.00
75.50 , 3.06 , 66.00
75.60 , 3.06 , 64.00
75.70 , 3.06 , 62.00
75.80 , 3.06 , 61.00
75.90 , 3.06 , 62.00
76.00 , 3.06 , 63.00
76.10 , 3.06 , 64.00
76.20 , 3.06 , 66.00
76.30 , 3.06 , 66.00
76.40 , 3.06 , 64.00
76.50 , 3.06 , 63.00
